,movie_id,start_year,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross
646,tt1605783,2011,"Comedy,Fantasy,Romance",7.7,356500,Midnight in Paris,SPC,56800000,94300000
647,tt1606378,2013,"Action,Thriller",5.3,188383,A Good Day to Die Hard,Fox,67300000,237300000
648,tt1606389,2012,"Drama,Romance",6.8,173629,The Vow,SGem,125000000,71100000
649,tt1606392,2011,"Comedy,Drama,Sport",7.2,51618,Win Win,FoxS,10200000,652000
650,tt2877476,2013,Comedy,6.0,29,Win Win,FoxS,10200000,652000
651,tt1608290,2016,Comedy,4.7,59914,Zoolander 2,Par.,28800000,27900000
652,tt1610452,2010,"Comedy,Drama,Romance",7.2,13832,Band Baaja Baaraat,Yash,43800,60700
653,tt1611224,2012,"Action,Fantasy,Horror",5.9,142853,Abraham Lincoln: Vampire Hunter,Fox,37500000,79000000
654,tt1613750,2012,"Adventure,History",7.2,41707,Kon-Tiki,Wein.,1500000,21300000
655,tt1615147,2011,"Drama,Thriller",7.1,107264,Margin Call,RAtt.,5400000,14200000
656,tt1615160,2017,"Action,Thriller",7.0,81288,The Foreigner,STX,34400000,111000000
657,tt2170623,2012,"Comedy,Romance",6.8,1526,The Foreigner,STX,34400000,111000000
658,tt1615918,2011,"Adventure,Animation,Comedy",4.4,28158,Alvin and the Chipmunks: Chipwrecked,Fox,133100000,209600000
659,tt1616195,2011,"Biography,Crime,Drama",6.6,115925,J. Edgar,WB,37300000,47600000
660,tt1617661,2015,"Action,Adventure,Sci-Fi",5.3,166327,Jupiter Ascending,WB,47400000,136600000
661,tt1618442,2015,"Action,Adventure,Fantasy",6.0,86118,The Last Witch Hunter,LG/S,27400000,119600000
662,tt1620680,2018,"Adventure,Family,Fantasy",4.2,34888,A Wrinkle in Time,BV,100500000,32200000
663,tt1620719,2010,"Action,Comedy,Crime",6.3,25201,Dabangg,Eros,1300000,1700000
664,tt1621039,2013,"Adventure,Animation,Comedy",5.9,20934,Free Birds,Rela.,55800000,54600000
665,tt1621045,2012,"Comedy,Romance",6.6,41043,Think Like a Man,SGem,91500000,4500000
666,tt1622547,2011,"Action,Comedy,Crime",6.1,87254,30 Minutes or Less,Sony,37100000,3500000
667,tt1622979,2011,Horror,5.9,98061,Final Destination 5,WB (NL),42600000,115300000
668,tt1623008,2010,"Biography,Documentary,Drama",7.2,1566,The Arbor,Strand,21600,105000
669,tt1623288,2012,"Adventure,Animation,Comedy",7.0,87250,ParaNorman,Focus,56000000,51100000
670,tt1625346,2011,"Comedy,Drama",6.3,74071,Young Adult,Par.,16300000,6600000
671,tt1628042,2011,Documentary,6.5,104,Gone,LG/S,11700000,6400000
672,tt1838544,2012,"Action,Adventure,Drama",5.9,39482,Gone,LG/S,11700000,6400000
673,tt1628841,2016,"Action,Adventure,Sci-Fi",5.2,155344,Independence Day: Resurgence,Fox,103100000,286500000
674,tt1629376,2011,"Drama,Mystery,Thriller",6.1,4948,7 Khoon Maaf,UTV,270000,94700
675,tt1629705,2011,"Action,Adventure,Western",6.6,8553,Blackthorn,Magn.,201000,423000
676,tt1629757,2012,"Biography,Drama,Sport",7.2,28994,Chasing Mavericks,Fox,6000000,600
677,tt1631867,2014,"Action,Sci-Fi",7.9,546284,Edge of Tomorrow,WB,100200000,270300000
678,tt1632705,2010,Horror,6.6,12,Creed,WB (NL),109800000,63800000
679,tt3076658,2015,"Drama,Sport",7.6,224671,Creed,WB (NL),109800000,63800000
680,tt4354930,2016,"Crime,Drama",5.8,25,Creed,WB (NL),109800000,63800000
681,tt1632708,2011,"Comedy,Romance",6.6,317338,Friends with Benefits,SGem,55800000,93700000
682,tt1633356,2011,"Horror,Thriller",4.0,23190,Shark Night 3D,Rela.,18900000,21300000
683,tt1634121,2011,"Fantasy,Horror,Thriller",5.4,19381,Intruders,MNE,69100,2900000
684,tt3996044,2017,"Crime,Drama,Thriller",4.8,15,Intruders,MNE,69100,2900000
685,tt1634122,2011,"Action,Adventure,Comedy",6.3,110824,Johnny English Reborn,Uni.,8300000,151800000
686,tt1636826,2012,Comedy,6.7,177782,Project X,WB,54700000,48000000
687,tt1637688,2011,"Action,Crime,Drama",6.7,346077,In Time,Fox,37500000,136400000
688,tt1637725,2012,"Comedy,Fantasy",6.9,538367,Ted,Uni.,218800000,330600000
689,tt1638002,2014,"Comedy,Romance",7.2,104983,"Love, Rosie",TFA,20400,25600000
690,tt1638362,2010,Documentary,7.4,2097,Client 9: The Rise and Fall of Eliot Spitzer,Magn.,189000,3500
691,tt1640484,2011,"Comedy,Drama",5.7,9089,Jumping the Broom,TriS,37300000,415000
692,tt1640486,2011,"Crime,Drama",4.6,1566,Inside Out,BV,356500000,501100000
693,tt2096673,2015,"Adventure,Animation,Comedy",8.2,536181,Inside Out,BV,356500000,501100000
694,tt2608638,2013,"Biography,Documentary,History",7.5,60,Inside Out,BV,356500000,501100000
695,tt1640680,2010,"Documentary,War",7.5,8906,Armadillo,Lorb.,14600,2000000
696,tt1645089,2010,"Crime,Documentary",8.3,65304,Inside Job,SPC,4300000,3600000
697,tt1645170,2012,Comedy,6.4,250976,The Dictator,Par.,59700000,119700000
698,tt1646118,2010,Drama,6.4,494,Octubre,NYer,32100,96700
699,tt1646971,2014,"Action,Adventure,Animation",7.8,278205,How to Train Your Dragon 2,Fox,177000000,444500000
700,tt1646980,2011,"Action,Crime,Drama",5.9,26994,The Double,Imag.,138000,3600000
701,tt1825157,2013,"Comedy,Drama,Mystery",6.5,44043,The Double,Imag.,138000,3600000
702,tt1646987,2012,"Action,Adventure,Fantasy",5.7,172330,Wrath of the Titans,WB,83700000,221600000
703,tt1647668,2014,"Biography,Drama,Sport",7.0,41008,Million Dollar Arm,BV,36500000,2800000
704,tt1648179,2012,"Action,Comedy,Sport",6.4,81761,Here Comes the Boom,Sony,45300000,27800000
705,tt1648190,2017,"Action,Adventure,Fantasy",5.7,107518,The Dark Tower,Sony,50700000,62500000
706,tt1649433,2010,Documentary,6.5,223,Vidal Sassoon: The Movie,P4,86000,38600
707,tt1650043,2011,"Comedy,Family",6.6,23135,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000,19700000
708,tt1650062,2011,"Mystery,Sci-Fi,Thriller",7.0,320575,Super 8,Par.,127000000,133100000
709,tt1650554,2013,"Action,Comedy,Crime",6.6,238832,Kick-Ass 2,Uni.,28800000,32000000
710,tt1655416,2012,"Comedy,Drama",6.2,4670,Mental,Da.,17700,3600000
711,tt4145834,2014,"Action,Comedy,Drama",6.4,5,Mental,Da.,17700,3600000
712,tt1655420,2011,"Biography,Drama",7.0,79337,My Week with Marilyn,Wein.,14600000,20500000
713,tt1655441,2015,"Drama,Fantasy,Romance",7.2,138924,The Age of Adaline,LGF,42600000,23000000
714,tt1655442,2011,"Comedy,Drama,Romance",7.9,217184,The Artist,Wein.,44700000,88800000
715,tt1655460,2012,"Comedy,Romance",5.6,69081,Wanderlust,Uni.,17500000,4200000
716,tt1657507,2011,"Action,Drama,Thriller",6.4,87659,Colombiana,TriS,36700000,24300000
717,tt1659337,2012,Drama,8.0,422671,The Perks of Being a Wallflower,LG/S,17700000,15600000
718,tt1659343,2012,"Action,Horror,Mystery",5.1,18206,Universal Soldier: Day of Reckoning,Magn.,5500,364000
719,tt1661382,2013,"Comedy,Drama,Sport",6.4,54080,Grudge Match,WB,29800000,15100000
720,tt1661420,2011,"Crime,Drama",7.3,12506,Polisse,IFC,211000,20200000
721,tt1663143,2012,"Adventure,Comedy",5.4,12926,Fun Size,Par.,9400000,2000000
722,tt1663202,2015,"Action,Adventure,Biography",8.0,621193,The Revenant,Fox,183600000,349300000
723,tt3300078,2012,Horror,6.0,20,The Revenant,Fox,183600000,349300000
724,tt1663662,2013,"Action,Adventure,Sci-Fi",6.9,443667,Pacific Rim,WB,101800000,309200000
725,tt1664894,2010,"Documentary,History",7.4,14008,Cave of Forgotten Dreams,IFC,5300000,1200000
726,tt1666186,2010,Comedy,3.4,43984,Vampires Suck,Fox,36700000,43900000
727,tt1666555,2010,"Drama,Thriller",7.0,25,Anchor Baby,AGF,15800,161000
728,tt1667353,2012,"Adventure,Comedy,Drama",5.6,79510,Mirror Mirror,Rela.,64900000,118100000
729,tt1667838,2010,"Comedy,Drama,Romance",5.7,6921,I Hate Luv Storys,UTV,848000,14900000
730,tt1667889,2012,"Adventure,Animation,Comedy",6.6,175601,Ice Age: Continental Drift,Fox,161300000,715900032
731,tt1670345,2013,"Crime,Mystery,Thriller",7.3,553156,Now You See Me,LG/S,117700000,234000000
732,tt2221640,2012,"Drama,Horror,Thriller",7.0,237,Now You See Me,LG/S,117700000,234000000
733,tt1673697,2012,"Biography,Comedy,Drama",7.0,12143,The Sapphires,Wein.,2500000,18000000
734,tt1674771,2015,Comedy,6.6,71519,Entourage,WB,32400000,16900000
735,tt1675192,2011,"Drama,Horror,Thriller",7.4,83200,Take Shelter,SPC,1700000,1400000
736,tt1677720,2018,"Action,Adventure,Sci-Fi",7.5,301660,Ready Player One,WB,137700000,445200000
737,tt1678051,2012,"Action,Thriller",4.3,6765,Soldiers of Fortune,RAtt.,38900,1500000
738,tt1679335,2016,"Adventure,Animation,Comedy",6.5,63295,Trolls,Fox,153700000,193200000
739,tt1680045,2011,"Drama,Thriller",6.2,15096,360,Magn.,100000,1600000
740,tt1682180,2013,"Drama,Thriller",6.8,97393,Stoker,FoxS,1700000,10400000
741,tt1683519,2010,"Biography,Documentary,History",7.0,283,Wagner & Me,FRun,37700,41000
742,tt1686821,2014,"Action,Comedy,Drama",5.5,49328,Vampire Academy,Wein.,7800000,7600000
743,tt1690953,2013,"Adventure,Animation,Comedy",7.4,344230,Despicable Me 2,Uni.,368100000,602700032
744,tt1691323,2010,Drama,6.2,5462,Attenberg,Strand,24000,45900
745,tt1691917,2013,"Adventure,Animation,Comedy",5.7,39870,Planes,BV,90300000,149000000
746,tt1692325,2010,"Documentary,History",8.7,17,Eyes Wide Open,NAV,26300,250000
747,tt1694020,2012,"Comedy,Drama",5.8,33702,The Guilt Trip,Par.,37100000,4700000
748,tt1698641,2014,"Comedy,Family",6.2,37325,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000,34400000
749,tt1700841,2016,"Adventure,Animation,Comedy",6.2,159111,Sausage Party,Sony,97700000,43000000
750,tt1702439,2013,"Drama,Romance,Thriller",6.7,97055,Safe Haven,Rela.,71300000,26200000
751,tt1702443,2011,"Documentary,Music",1.6,74978,Justin Bieber: Never Say Never,Par.,73000000,26000000
752,tt1703957,2016,"Biography,Drama",6.6,15611,Genius,RAtt.,1400000,4300000
753,tt6925204,2012,Drama,5.4,14,Genius,RAtt.,1400000,4300000
754,tt7722258,2018,"Action,Thriller",4.7,747,Genius,RAtt.,1400000,4300000
755,tt1706620,2013,"Action,Drama,Sci-Fi",7.1,239264,Snowpiercer,RTWC,4600000,82200000
756,tt1710396,2012,"Comedy,Drama,Music",5.8,7575,Joyful Noise,WB,30900000,226000
757,tt1711525,2016,Comedy,5.8,59253,Office Christmas Party,Par.,54800000,59700000
758,tt1712159,2011,"Horror,Mystery,Thriller",4.0,11712,11-11-11,Rocket,32800,5700000
759,tt1712170,2012,"Action,Crime,Mystery",5.1,30951,Alex Cross,LG/S,25900000,8700000
760,tt1712261,2016,"Crime,Thriller",6.3,60369,Triple 9,ORF,12600000,10500000
761,tt1714203,2012,"Comedy,Horror",3.7,37088,Piranha 3DD,W/Dim.,377000,8100000
762,tt1716772,2011,Comedy,6.8,73217,The Inbetweeners Movie,WHE,36000,88000000
763,tt1719071,2011,"Comedy,Drama",6.0,3793,Another Happy Day,P4,8500,347000
764,tt1720616,2011,"Comedy,Drama,Romance",6.1,39339,Friends with Kids,RAtt.,7300000,5800000
765,tt1723121,2013,"Comedy,Crime",7.0,371759,We're the Millers,WB (NL),150400000,119600000
766,tt1723811,2011,Drama,7.2,171353,Shame,FoxS,3900000,13800000
767,tt1726669,2011,"Crime,Drama,Thriller",6.7,67842,Killer Joe,LD,2000000,1700000
768,tt1727776,2015,"Action,Comedy,Horror",6.3,40479,Scouts Guide to the Zombie Apocalypse,Par.,3700000,12400000
769,tt1727824,2018,"Biography,Drama,Music",8.0,345466,Bohemian Rhapsody,Fox,216400000,687200000
770,tt1728986,2012,"Action,Comedy,Drama",5.5,7359,Bol Bachchan,FIP,1200000,27600000
771,tt1730768,2017,"Biography,Drama,History",7.0,32056,The Zookeeper's Wife,Focus,17600000,8600000
772,tt1731141,2013,"Action,Adventure,Fantasy",6.6,211722,Ender's Game,LG/S,61700000,63800000
773,tt1734110,2011,"Biography,Crime,Drama",7.2,10000,No One Killed Jessica,UTV,441000,193000
774,tt1735898,2012,"Action,Adventure,Drama",6.1,258938,Snow White and the Huntsman,Uni.,155300000,241300000
775,tt1742044,2014,"Biography,Drama,Music",6.8,30410,Jersey Boys,WB,47000000,20600000
776,tt1742650,2011,"Comedy,Romance",4.9,18552,I Don't Know How She Does It,Wein.,9700000,20900000
777,tt1748122,2012,"Adventure,Comedy,Drama",7.8,291750,Moonrise Kingdom,Focus,45500000,22800000
778,tt1753383,2017,"Adventure,Comedy,Drama",7.1,53805,A Dog's Purpose,Uni.,64500000,140500000
779,tt1758595,2013,"Biography,Drama,Romance",5.5,17608,Diana,EOne,335000,21400000
780,tt8716014,2018,Mystery,7.0,23,Diana,EOne,335000,21400000
781,tt1758692,2011,"Drama,Romance",6.7,55841,Like Crazy,ParV,3400000,336000
782,tt1758810,2017,"Crime,Drama,Mystery",5.1,47890,The Snowman,Uni.,6700000,36400000
783,tt1758830,2012,"Comedy,Romance",6.2,118862,This Is 40,Uni.,67500000,20500000
784,tt1764183,2012,"Drama,Thriller",6.6,46774,Arbitrage,RAtt.,7900000,27600000
785,tt1764234,2012,"Crime,Thriller",6.2,124086,Killing Them Softly,Wein.,15000000,22900000
786,tt1764651,2012,"Action,Adventure,Thriller",6.6,277584,The Expendables 2,LGF,85000000,229900000
787,tt1767382,2011,"Drama,Horror,Mystery",5.3,20831,Silent House,ORF,12800000,347000
788,tt1770734,2012,"Drama,Thriller",6.2,11465,Shadow Dancer,Magn.,101000,319000
789,tt1772240,2011,"Horror,Mystery,Sci-Fi",5.2,51427,Apollo 18,W/Dim.,17700000,7900000
790,tt1772288,2015,"Biography,Comedy,Drama",7.0,27435,Danny Collins,BST,5600000,5200000
791,tt1772317,2011,"Comedy,Drama",6.8,88,Nerve,LGF,38600000,46700000
792,tt2495778,2013,"Drama,Mystery,Thriller",4.6,118,Nerve,LGF,38600000,46700000
793,tt3531824,2016,"Action,Adventure,Crime",6.5,102782,Nerve,LGF,38600000,46700000
794,tt5324464,2015,"Documentary,History",6.2,6,Nerve,LGF,38600000,46700000
795,tt1772341,2012,"Adventure,Animation,Comedy",7.7,344496,Wreck-It Ralph,BV,189400000,281800000
796,tt1773109,2011,"Action,Comedy,Drama",5.7,3660,Yamla Pagla Deewana,Eros,993000,600000
797,tt1778304,2011,"Horror,Mystery,Thriller",5.8,85689,Paranormal Activity 3,Par.,104000000,103000000
798,tt1781769,2012,"Drama,Romance",6.6,84668,Anna Karenina,Focus,12800000,56100000
799,tt1781922,2015,"Action,Thriller",6.8,70222,No Escape,Wein.,27300000,27100000
800,tt1788391,2011,"Crime,Drama,Horror",6.4,32807,Kill List,IFC,29100,143000
801,tt1790809,2017,"Action,Adventure,Fantasy",6.6,228592,Pirates of the Caribbean: Dead Men Tell No Tales,BV,172600000,622300032
802,tt1790864,2014,"Action,Mystery,Sci-Fi",6.8,387038,The Maze Runner,Fox,102400000,245900000
803,tt1790885,2012,"Drama,Thriller",7.4,251072,Zero Dark Thirty,Sony,95700000,37100000
804,tt1790886,2012,Comedy,6.1,118678,The Campaign,WB,86900000,18000000
805,tt2411684,2013,Documentary,6.9,14,The Campaign,WB,86900000,18000000
806,tt1791528,2014,"Comedy,Crime,Drama",6.7,83346,Inherent Vice,WB,8100000,6600000
807,tt1791682,2014,"Comedy,Drama,Mystery",6.3,41327,While We're Young,A24,7600000,9700000
808,tt1798684,2015,"Drama,Sport",7.4,199783,Southpaw,Wein.,52400000,39500000
809,tt1800241,2013,"Crime,Drama",7.2,418221,American Hustle,Sony,150100000,101100000
810,tt1800246,2014,"Comedy,Romance",6.2,92148,That Awkward Moment,Focus,26100000,14400000
811,tt1800302,2016,"Adventure,Drama,Thriller",6.7,50509,Gold,Wein.,7200000,7700000
812,tt2338846,2013,"Adventure,Drama,Western",6.2,986,Gold,Wein.,7200000,7700000
813,tt3134422,2014,"Comedy,Drama,Family",6.7,1298,Gold,Wein.,7200000,7700000
814,tt6173990,2018,"Drama,History,Sport",7.4,9361,Gold,Wein.,7200000,7700000
815,tt1800741,2012,"Drama,Music,Romance",6.5,51295,Step Up Revolution,LG/S,35100000,105400000
816,tt1802197,2011,"Biography,Drama,History",7.1,9726,The Lady,Cohen,355000,3400000
817,tt4467734,2014,Drama,3.0,78,The Lady,Cohen,355000,3400000
818,tt1805319,2010,Drama,4.5,6,Mama,Uni.,71600000,74800000
819,tt2023587,2013,"Horror,Thriller",6.2,158487,Mama,Uni.,71600000,74800000
820,tt3843072,2011,Drama,6.6,18,Mama,Uni.,71600000,74800000
821,tt5437970,2016,Drama,6.7,25,Mama,Uni.,71600000,74800000
822,tt1805411,2010,Documentary,6.8,13,Son of God,Fox,59700000,8100000
823,tt3210686,2014,"Biography,Drama,History",5.8,17606,Son of God,Fox,59700000,8100000
824,tt1809398,2014,"Biography,Drama,Sport",7.2,129981,Unbroken,Uni.,115600000,47800000
825,tt1815862,2013,"Action,Adventure,Drama",4.8,181687,After Earth,Sony,60500000,183300000
826,tt1817273,2012,"Crime,Drama,Thriller",7.3,226765,The Place Beyond the Pines,Focus,21400000,14100000
827,tt1817676,2012,"Comedy,Drama",5.6,6199,Girl in Progress,LGF,2600000,2000000
828,tt1821549,2013,"Adventure,Comedy,Drama",7.7,105304,Nebraska,Par.,17700000,10000000
829,tt1821641,2013,"Animation,Drama,Sci-Fi",6.5,15996,The Congress,Drft.,138000,318000
830,tt1821658,2014,"Adventure,Animation,Comedy",5.7,24587,The Nut Job,ORF,64300000,56600000
831,tt1823672,2015,"Action,Crime,Drama",6.8,213733,Chappie,Sony,31600000,70500000
832,tt1825683,2018,"Action,Adventure,Sci-Fi",7.3,516148,Black Panther,BV,700100000,646899968
833,tt1826727,2017,"Comedy,Drama",7.6,47,Life of the Party,WB (NL),53100000,12800000
834,tt5619332,2018,Comedy,5.5,25756,Life of the Party,WB (NL),53100000,12800000
835,tt1828325,2015,Drama,7.0,10,The Gambler,Par.,33700000,5600000
836,tt2039393,2014,"Crime,Drama,Thriller",6.0,59995,The Gambler,Par.,33700000,5600000
837,tt2843832,2013,Documentary,7.6,14,The Gambler,Par.,33700000,5600000
838,tt9447594,2019,"Action,Sci-Fi,Thriller",6.1,10,The Gambler,Par.,33700000,5600000
839,tt1828959,2013,"Drama,Musical,Romance",5.7,2922,Make Your Move,HTR,125000,1300000
840,tt1837703,2013,"Biography,Drama,Thriller",6.2,36392,The Fifth Estate,BV,3300000,5300000
841,tt1837709,2014,"Drama,Fantasy,Mystery",6.2,49077,Winter's Tale,WB,12600000,18500000
842,tt1838722,2012,"Horror,Mystery",5.6,8123,Truth or Dare,Uni.,41400000,53900000
843,tt2125681,2013,"Horror,Romance,Thriller",6.0,14,Truth or Dare,Uni.,41400000,53900000
844,tt6772950,2018,"Horror,Thriller",5.2,33621,Truth or Dare,Uni.,41400000,53900000
845,tt1839492,2012,"Comedy,Drama,Fantasy",7.2,90963,Ruby Sparks,FoxS,2500000,6600000
846,tt1840309,2014,"Action,Adventure,Mystery",6.7,399703,Divergent,LG/S,150900000,137900000
847,tt1840417,2012,"Drama,Mystery,Romance",7.1,70308,The Words,CBS,11500000,1700000
848,tt1841542,2011,"Comedy,Drama,Family",7.5,5900,Chillar Party,UTV,6300,826000
849,tt1843866,2014,"Action,Adventure,Sci-Fi",7.8,666252,Captain America: The Winter Soldier,BV,259800000,454500000
850,tt1846800,2010,Action,7.2,8,Trash,FCW,17500,4800000
851,tt1921149,2014,"Adventure,Crime,Drama",7.2,18690,Trash,FCW,17500,4800000
852,tt1850397,2014,"Mystery,Romance,Thriller",6.3,46961,The Loft,ORF,6000000,4099999
853,tt1850457,2015,Comedy,6.0,58994,Sisters,Uni.,87000000,18000000
854,tt9851050,2019,"Action,Drama",4.7,14,Sisters,Uni.,87000000,18000000
855,tt1853728,2012,"Drama,Western",8.4,1211405,Django Unchained,Wein.,162800000,262600000
856,tt1854564,2013,"Adventure,Family,Fantasy",5.8,102313,Percy Jackson: Sea of Monsters,Fox,68600000,131300000
857,tt1855199,2012,"Action,Crime,Drama",7.6,211308,End of Watch,ORF,41000000,7100000
858,tt1855325,2012,"Action,Horror,Sci-Fi",5.4,125191,Resident Evil: Retribution,SGem,42300000,197700000
859,tt1856101,2017,"Drama,Mystery,Sci-Fi",8.0,376241,Blade Runner 2049,WB,92100000,167200000
860,tt1859650,2012,"Comedy,Music,Romance",6.3,79381,To Rome with Love,SPC,16700000,56600000
861,tt1860213,2016,Comedy,5.9,101393,Dirty Grandpa,LGF,35600000,58500000
862,tt1860353,2013,"Adventure,Animation,Comedy",6.4,74639,Turbo,Fox,83000000,199500000
863,tt1860357,2016,"Action,Drama,History",7.1,133303,Deepwater Horizon,LG/S,61400000,60400000
864,tt1866249,2012,"Biography,Comedy,Drama",7.2,39731,The Sessions,FoxS,6000000,3100000
865,tt1869716,2013,"Adventure,Drama,Thriller",6.8,46804,The East,FoxS,2300000,99700
866,tt1872102,2013,Drama,6.8,918,Marius,KL,9800,2200000
867,tt1872181,2014,"Action,Adventure,Sci-Fi",6.6,388363,The Amazing Spider-Man 2,Sony,202900000,506100000
868,tt1872194,2014,"Crime,Drama",7.4,162952,The Judge,WB,47100000,37300000
869,tt6246092,2017,Documentary,7.3,84,The Judge,WB,47100000,37300000
870,tt1877832,2014,"Action,Adventure,Sci-Fi",8.0,620079,X-Men: Days of Future Past,Fox,233900000,513900000
871,tt1878870,2016,"Comedy,Drama",7.3,87602,The Edge of Seventeen,STX,14400000,4400000
872,tt1895587,2015,"Crime,Drama",8.1,365110,Spotlight,ORF,45100000,53200000
873,tt1904996,2013,"Action,Crime,Thriller",6.2,105529,Parker,FD,17600000,28600000
874,tt1907668,2012,"Drama,Thriller",7.3,303009,Flight,Par.,93800000,68000000
875,tt1911644,2013,"Crime,Drama,Horror",6.7,103780,The Call,TriS,51900000,16700000
876,tt1911658,2014,"Adventure,Animation,Comedy",6.7,72551,Penguins of Madagascar,Fox,83400000,289700000
877,tt1915581,2012,"Comedy,Drama",6.1,123955,Magic Mike,WB,113700000,53500000
878,tt1920849,2012,"Comedy,Romance",5.3,43131,Bachelorette,RTWC,448000,11500000
879,tt1921064,2014,"Action,Adventure,Drama",5.5,100467,Pompeii,TriS,23200000,94600000
880,tt1922777,2012,"Horror,Mystery,Thriller",6.8,198345,Sinister,LG/S,48100000,29600000
881,tt1924394,2012,"Comedy,Crime,Drama",7.0,21686,The Angels' Share,IFC,347000,6700000
882,tt1924435,2014,"Comedy,Crime",6.4,121633,Let's Be Cops,Fox,82400000,55800000
883,tt1931435,2013,"Comedy,Drama,Romance",5.6,44221,The Big Wedding,LGF,21800000,24700000
884,tt1931533,2012,"Comedy,Crime",7.2,223493,Seven Psychopaths,CBS,15000000,4400000
885,tt1934231,2011,"Action,Comedy,Crime",7.6,24622,Delhi Belly,UTV,1500000,15200000
886,tt1935179,2012,Drama,7.4,156786,Mud,RAtt.,21600000,11000000
887,tt1935859,2016,"Adventure,Drama,Fantasy",6.7,140619,Miss Peregrine's Home for Peculiar Children,Fox,87200000,209200000
888,tt1935897,2017,"Horror,Thriller",4.9,10930,Amityville: The Awakening,W/Dim.,700,7700000
889,tt1943765,2012,"Drama,Romance",6.8,1232,Morgan,Fox,3900000,4900000
890,tt4520364,2016,"Action,Horror,Sci-Fi",5.8,35487,Morgan,Fox,3900000,4900000
891,tt1945037,2013,"Drama,Family",7.0,57,Begin Again,Wein.,16200000,47300000
892,tt1949548,2012,Drama,5.1,3685,Heroine,UTV,599000,7400000
893,tt5921576,2016,"Comedy,Drama",6.0,10,Heroine,UTV,599000,7400000
894,tt1951181,2013,"Drama,Romance",6.6,26618,The Immigrant,Wein.,2000000,3800000
895,tt1951261,2013,"Adventure,Comedy,Crime",5.8,270695,The Hangover Part III,WB,112200000,249800000
896,tt1951264,2013,"Action,Adventure,Sci-Fi",7.5,575455,The Hunger Games: Catching Fire,LGF,424700000,440300000
897,tt1951265,2014,"Action,Adventure,Sci-Fi",6.6,379050,The Hunger Games: Mockingjay - Part 1,LGF,337100000,418200000
898,tt1951266,2015,"Action,Adventure,Sci-Fi",6.6,252384,The Hunger Games: Mockingjay - Part 2,LGF,281700000,371700000
899,tt1954315,2013,"Drama,Horror,Mystery",6.8,14518,Borgman,Drft.,57500,952000
900,tt1956620,2014,"Comedy,Romance",5.1,100520,Sex Tape,Sony,38500000,87500000
901,tt1959563,2017,"Action,Comedy,Thriller",6.9,161764,The Hitman's Bodyguard,LG/S,75500000,101100000
902,tt1961175,2017,"Action,Thriller",6.2,57793,American Assassin,LGF,36200000,31000000
903,tt1961562,2011,"Drama,Mystery,Thriller",4.6,50,The House,WB (NL),25600000,8600000
904,tt4481514,2017,"Comedy,Crime",5.6,33365,The House,WB (NL),25600000,8600000
905,tt1964418,2015,"Action,Adventure,Family",6.4,161343,Tomorrowland,BV,93400000,115700000
906,tt7728220,2017,Documentary,6.3,7,Tomorrowland,BV,93400000,115700000
907,tt1966359,2017,"Adventure,Comedy,Drama",5.5,14373,Father Figures,WB,17500000,8100000
908,tt2925960,2013,Documentary,6.8,102,Father Figures,WB,17500000,8100000
909,tt1966604,2012,"Biography,Crime,Documentary",7.5,42193,The Imposter,IM,898000,1100000
910,tt1967545,2013,"Drama,Romance",6.9,39242,Labor Day,Par.,13400000,6900000
911,tt1967669,2015,Drama,4.6,158,Tag,WB (NL),54700000,23400000
912,tt2854926,2018,Comedy,6.5,85186,Tag,WB (NL),54700000,23400000
913,tt1972571,2014,"Crime,Drama,Thriller",6.8,67914,A Most Wanted Man,RAtt.,17200000,19000000
914,tt1972591,2017,"Action,Adventure,Drama",6.8,169054,King Arthur: Legend of the Sword,WB,39200000,109500000
915,tt1972779,2014,"Drama,Romance",6.7,59750,The Best of Me,Rela.,26800000,9200000
916,tt1974420,2016,"Comedy,Drama,Romance",5.7,7794,Rules Don't Apply,Fox,3700000,233000
917,tt1976000,2014,"Romance,Thriller",6.2,27542,The Two Faces of January,Magn.,507000,13000000
918,tt1976009,2015,"Drama,Horror,Sci-Fi",6.0,47492,Victor Frankenstein,Fox,5800000,28500000
919,tt1979388,2015,"Adventure,Animation,Comedy",6.7,91465,The Good Dinosaur,BV,123100000,209100000
920,tt1981115,2013,"Action,Adventure,Fantasy",6.9,540996,Thor: The Dark World,BV,206400000,438200000
921,tt1981128,2017,"Action,Sci-Fi,Thriller",5.3,78287,Geostorm,WB,33700000,187900000
922,tt1981677,2012,"Comedy,Music,Romance",7.2,256565,Pitch Perfect,Uni.,65000000,50300000
923,tt1985966,2013,"Adventure,Animation,Comedy",6.4,81010,Cloudy with a Chance of Meatballs 2,Sony,119800000,154500000
924,tt1991245,2012,"Horror,Mystery,Thriller",5.0,60304,Chernobyl Diaries,WB,18100000,19000000
925,tt1995390,2016,"Crime,Drama,Thriller",6.2,17511,Our Kind of Traitor,RAtt.,3200000,7600000
926,tt1999890,2018,Horror,5.5,8662,Hell Fest,LGF,11100000,7100000
927,tt2002718,2013,"Action,Crime,Sci-Fi",5.6,69968,Machete Kills,ORF,8000000,7000000
928,tt2004420,2014,Comedy,6.3,266020,Neighbors,Uni.,150200000,120500000
